date,location,latitude,longitude,precipitationCorrected,temperature2m,temperature2mMax,temperature2mMin,dewPoint2m,earthSkinTemperature,relativeHumidity2m,specificHumidity2m,surfacePressure,windSpeed10m,windDirection10m,shortwaveDownwardIrradiance,longwaveDownwardIrradiance,surfaceSoilWetness,rootZoneSoilWetness,cloudFraction
2015-05-17,VINH,18.737,105.671,1.53,31.28,37.9,26.28,23.38,31.57,65.69,18.21,99.46,2.78,219.5,21.98,37.22,0.56,0.59,85.96
2015-05-18,VINH,18.737,105.671,1.51,31.82,38.38,27.08,23.51,32.21,63.86,18.35,99.43,4.01,230.9,22.81,37.13,0.55,0.59,61.88
2015-05-19,VINH,18.737,105.671,0.13,31.31,35.45,27.97,23.44,31.26,64.04,18.25,99.45,4.52,231.9,23.1,37.45,0.55,0.58,85.37
2015-05-20,VINH,18.737,105.671,0.03,30.71,34.29,28.04,23.01,30.49,64.35,17.77,99.53,5.22,224.8,20.77,37.48,0.55,0.58,96.16
2015-05-21,VINH,18.737,105.671,0.43,31.05,36.61,26.74,23.03,31.41,64.25,17.8,99.55,4.18,208.7,20.16,37.88,0.54,0.58,98.73
2015-05-22,VINH,18.737,105.671,0.79,31.53,36.5,27.46,23.81,31.74,65.5,18.68,99.47,3.54,211.4,21.1,38.01,0.54,0.57,94.85
2015-05-23,VINH,18.737,105.671,0.04,31.65,36.27,27.56,23.0,31.6,61.59,17.79,99.45,4.58,224.7,19.01,37.63,0.54,0.57,97.99
2015-05-24,VINH,18.737,105.671,0.09,31.52,36.47,27.46,22.82,31.64,61.7,17.6,99.48,3.4,220.5,20.23,37.09,0.53,0.57,88.8
2015-05-25,VINH,18.737,105.671,0.95,32.11,37.98,26.99,23.74,32.41,64.11,18.62,99.45,3.73,219.2,21.21,37.22,0.53,0.57,92.34
2015-05-26,VINH,18.737,105.671,0.52,32.2,37.71,27.78,22.93,32.36,59.9,17.7,99.53,4.4,220.0,23.74,37.11,0.53,0.56,72.98
2015-05-27,VINH,18.737,105.671,0.05,31.81,36.37,28.25,22.62,31.9,59.15,17.38,99.4,4.89,226.2,21.91,36.91,0.52,0.56,93.02
2015-05-28,VINH,18.737,105.671,0.0,33.39,39.22,28.06,22.16,33.79,53.74,16.93,99.25,4.98,229.5,24.97,37.47,0.49,0.56,13.14
2015-05-29,VINH,18.737,105.671,0.01,34.15,40.48,28.66,22.63,34.73,53.32,17.4,99.41,3.89,226.5,26.2,37.54,0.47,0.55,12.94
2015-05-30,VINH,18.737,105.671,0.1,34.85,41.49,29.18,22.48,35.54,51.04,17.26,99.44,3.03,219.8,25.15,37.55,0.44,0.55,46.44
2015-05-31,VINH,18.737,105.671,0.45,33.01,38.14,28.9,23.6,33.27,59.72,18.49,99.38,2.59,202.3,20.71,37.73,0.44,0.55,97.27
2015-06-01,VINH,18.737,105.671,0.15,32.38,37.86,28.38,22.45,32.69,57.4,17.21,99.41,3.58,214.3,24.47,37.73,0.44,0.55,79.07
2015-06-02,VINH,18.737,105.671,0.11,31.94,36.65,27.66,22.72,32.3,59.6,17.46,99.55,3.37,207.9,22.88,36.98,0.43,0.55,97.33
2015-06-03,VINH,18.737,105.671,0.03,32.31,37.86,27.99,22.46,32.85,57.79,17.17,99.68,2.58,211.5,23.19,37.06,0.42,0.55,52.87
2015-06-04,VINH,18.737,105.671,0.03,33.59,40.25,28.53,21.54,34.74,51.66,16.31,99.59,2.35,194.0,26.28,37.23,0.4,0.54,40.95
2015-06-05,VINH,18.737,105.671,1.92,33.78,41.11,28.45,22.58,35.11,56.5,17.52,99.51,1.94,90.0,21.93,37.59,0.4,0.54,99.68
2015-06-06,VINH,18.737,105.671,0.78,31.18,36.55,27.87,23.21,31.51,64.5,18.05,99.5,2.27,199.3,19.81,37.92,0.43,0.55,98.26
2015-06-07,VINH,18.737,105.671,0.89,30.99,35.68,27.49,23.04,31.15,64.2,17.83,99.56,2.46,206.3,18.31,37.46,0.45,0.55,93.71
